0 1 2 3 4 5 6 7 8 9 10 11 12 13 14 15 16 17 18 19 20 21 22 23 24 25 26 27 28 29 30 31 32 33 34 35 36 37 38 39 40 41 42 43 44 45 46 47 48 49 50 51 52 53 54
0.0166 0.0163 0.0097 0.0111 0.8493 2.3314 0.0506 0.0012 0.0232 143.5692 10.1334 146.0 0.0 1.7456 9.4661 192.0 133.0 143.9209 0.0286 0.0305 0.0026 0.0031 0.2833 1.1477 0.0665 0.0006 0.0415 479.9429 477.7312 303.0 164.5686 1.7819 4.544 1594.0 192.0 672.3477 0.0108 0.0151 0.0017 0.0017 1.4439 3.7683 0.0506 0.0 0.0185 261.3 323.1848 146.0 19.2738 3.5662 14.805 1594.0 133.0 414.3448 1.0
0.0185 0.0178 0.0135 0.0165 0.7458 2.2953 0.0644 0.0002 0.0255 142.8889 10.2203 146.0 0.0 1.9756 10.1506 192.0 133.0 143.2481 0.0324 0.0303 0.0322 0.0444 0.0437 1.061 0.0654 0.0023 0.0441 279.4324 97.3438 192.0 0.0 0.471 1.8627 511.0 192.0 295.4694 0.012 0.0166 0.0016 0.0015 1.321 3.4521 0.0636 0.0002 0.0204 193.41 88.8876 146.0 19.2738 1.7063 4.7118 511.0 133.0 212.6721 1.0
0.0174 0.0166 0.0114 0.0134 0.7031 2.1053 0.051 0.0 0.024 143.0806 10.2977 146.0 0.0 1.9702 9.9955 192.0 133.0 143.4448 0.0281 0.03 0.0032 0.0038 0.3162 1.1625 0.065 0.0005 0.0408 476.8421 455.8083 369.0 262.4202 1.9075 5.0774 1594.0 192.0 655.4939 0.0108 0.0153 0.0017 0.0015 1.3907 3.5684 0.0505 0.0 0.0186 269.91 322.8369 146.0 19.2738 3.4924 14.4799 1594.0 133.0 419.5626 1.0
0.0177 0.0177 0.0086 0.011 0.6544 1.854 0.0513 0.0 0.0249 143.6774 11.7916 146.0 0.0 2.2344 10.0387 192.0 133.0 144.1527 0.0289 0.0295 0.0033 0.0046 0.2384 1.153 0.0654 0.0004 0.041 507.7105 456.2346 410.0 323.2068 1.6938 4.5695 1594.0 192.0 678.559 0.011 0.016 0.0017 0.0016 1.3677 3.3296 0.0513 0.0 0.0194 282.01 330.7812 146.0 19.2738 3.1855 12.7075 1594.0 133.0 433.4186 1.0
0.018 0.0177 0.0107 0.0133 0.6382 1.8888 0.0505 0.0001 0.0252 143.3871 10.6623 146.0 0.0 1.8312 8.7772 192.0 133.0 143.7766 0.0298 0.0301 0.0033 0.0045 0.1897 1.1011 0.0667 0.0006 0.042 538.1053 458.0678 462.0 400.302 1.4911 4.072 1594.0 192.0 702.7529 0.0113 0.0161 0.0017 0.0016 1.3306 3.2893 0.0505 0.0001 0.0196 293.38 339.9525 146.0 19.2738 2.914 11.107 1594.0 133.0 447.7543 1.0
0.0188 0.017 0.0145 0.0177 0.5525 1.9034 0.0511 0.0005 0.0253 142.4375 9.8253 146.0 0.0 2.129 11.6774 192.0 133.0 142.7707 0.0333 0.0301 0.0386 0.0382 -0.0242 1.0636 0.0644 0.0021 0.0446 356.6389 171.2769 297.0 155.673 0.1447 1.1987 621.0 192.0 394.6038 0.012 0.016 0.0018 0.0015 1.202 3.0274 0.0511 0.0005 0.0199 219.55 145.2953 146.0 19.2738 1.6863 4.1164 621.0 133.0 262.8722 1.0
0.0169 0.0169 0.0105 0.0125 0.7538 2.0882 0.0507 0.0 0.0238 143.6984 10.2022 146.0 0.0 1.7457 9.4063 192.0 133.0 144.0544 0.0288 0.0297 0.0035 0.0043 0.247 1.1277 0.0644 0.0006 0.0411 544.973 458.7529 455.0 389.9238 1.4377 3.9281 1594.0 192.0 708.3515 0.0107 0.0154 0.0017 0.0017 1.4335 3.624 0.0507 0.0 0.0187 292.17 338.3891 146.0 19.2738 2.8987 11.0232 1594.0 133.0 445.7863 1.0
0.0167 0.0167 0.0094 0.0121 0.7657 2.2056 0.0507 0.0002 0.0235 143.5238 11.5603 146.0 0.0 2.3422 10.7743 192.0 133.0 143.9813 0.0267 0.0296 0.0028 0.0035 0.4055 1.2341 0.0663 0.0004 0.0396 462.6486 449.2902 333.0 209.0466 1.8954 5.051 1594.0 192.0 640.6635 0.0105 0.0152 0.0016 0.0016 1.4409 3.7328 0.0507 0.0002 0.0184 261.6 312.1967 146.0 19.2738 3.5637 14.9871 1594.0 133.0 406.1117 1.0
0.0172 0.0171 0.0099 0.012 0.7417 2.0844 0.0518 0.0009 0.0242 143.2581 10.148 146.0 0.0 1.9725 10.2898 192.0 133.0 143.6113 0.0281 0.0302 0.0033 0.004 0.3319 1.1612 0.0665 0.0004 0.0409 440.1842 441.3422 322.5 193.4793 2.0486 5.5685 1594.0 192.0 619.2085 0.0107 0.0156 0.0016 0.0013 1.4385 3.6401 0.0518 0.0002 0.0189 256.09 306.3374 146.0 19.2738 3.7277 16.0645 1594.0 133.0 398.1034 1.0
0.018 0.0178 0.0083 0.0116 0.6343 1.8282 0.0509 0.0 0.0252 143.5469 11.6836 146.0 0.0 2.2452 10.191 192.0 133.0 144.0142 0.0297 0.0303 0.0031 0.0028 0.237 1.1028 0.0654 0.0023 0.0421 241.5833 54.9786 201.0 13.3434 0.433 1.6948 359.0 192.0 247.5908 0.0115 0.0163 0.0016 0.0014 1.2911 3.1069 0.0509 0.0 0.0199 178.84 58.2431 146.0 19.2738 1.4278 3.8576 359.0 133.0 187.9949 1.0
0.017 0.0174 0.0087 0.0097 0.9078 2.5113 0.0635 0.0002 0.0243 143.25 9.9875 146.0 0.0 2.0287 11.0073 192.0 133.0 143.592 0.0256 0.0293 0.003 0.0038 0.5046 1.3186 0.0649 0.0004 0.0387 423.45 437.6536 240.0 71.1648 2.1165 5.843 1594.0 192.0 605.0306 0.0102 0.0156 0.0016 0.0014 1.6387 4.4418 0.0626 0.0002 0.0186 255.33 307.4867 146.0 19.2738 3.7377 16.0414 1594.0 133.0 398.4922 1.0
0.0166 0.0174 0.0083 0.0108 0.8162 2.1644 0.0505 0.0001 0.024 142.25 13.1003 146.0 0.0 -1.0903 14.3273 192.0 76.0 142.8426 0.0279 0.0297 0.0046 0.0061 0.3614 1.2073 0.072 0.0002 0.0404 359.3333 382.1244 248.5 83.7669 2.888 9.628 1594.0 192.0 520.6567 0.0107 0.0156 0.0016 0.0016 1.4722 3.7214 0.0505 0.0 0.0188 220.4 250.3985 146.0 19.2738 5.0143 27.7292 1594.0 76.0 332.6388 1.0
0.018 0.0173 0.0127 0.0153 0.8231 2.4868 0.0639 0.0008 0.0249 143.0952 10.1484 146.0 0.0 1.9719 10.2625 192.0 133.0 143.449 0.0306 0.0304 0.0046 0.0068 0.1823 1.0852 0.0704 0.0021 0.0428 263.7568 81.5436 210.0 26.6868 0.6706 2.3537 457.0 192.0 275.7486 0.0113 0.016 0.0017 0.0015 1.4564 3.9415 0.0632 0.0002 0.0196 187.74 76.8796 146.0 19.2738 1.7297 5.0869 457.0 133.0 202.7256 1.0
0.0161 0.0162 0.0091 0.0115 0.828 2.3973 0.0518 0.0003 0.0227 143.2857 10.0377 146.0 0.0 1.9754 10.4895 192.0 133.0 143.6313 0.0271 0.0302 0.0027 0.003 0.3961 1.1994 0.068 0.0005 0.0403 428.8378 450.9145 264.0 106.7472 2.0291 5.4304 1594.0 192.0 617.8435 0.0101 0.0148 0.0015 0.0012 1.4835 3.9543 0.0518 0.0 0.0179 248.94 305.2835 146.0 19.2738 3.8163 16.5457 1594.0 133.0 392.7304 1.0
0.0174 0.017 0.0106 0.0123 0.7376 2.0323 0.0505 0.0 0.0243 143.6562 11.8526 146.0 0.0 2.1885 9.6776 192.0 133.0 144.1368 0.0296 0.0297 0.0087 0.0097 0.2426 1.1203 0.0668 0.0021 0.0417 293.9444 124.9809 192.0 0.0 0.5772 1.7044 565.0 192.0 318.7313 0.0112 0.0156 0.0017 0.0016 1.3724 3.4058 0.0505 0.0 0.0191 197.76 104.2507 146.0 19.2738 1.9473 5.4599 565.0 133.0 223.3127 1.0
0.0161 0.0166 0.0065 0.0086 0.7939 2.1823 0.053 0.0001 0.0231 142.8571 10.1534 146.0 0.0 1.9828 10.3294 192.0 133.0 143.2118 0.0271 0.0301 0.0031 0.0038 0.394 1.1842 0.0686 0.0005 0.0402 458.0811 451.3211 326.0 198.6684 1.9349 5.1343 1594.0 192.0 638.7675 0.0101 0.015 0.0017 0.0016 1.4781 3.7802 0.053 0.0 0.0181 259.49 312.2981 146.0 19.2738 3.624 15.3215 1594.0 133.0 404.8332 1.0
0.0177 0.0175 0.0113 0.0136 0.832 2.5516 0.0666 0.0 0.0248 142.9219 10.1125 146.0 0.0 1.9758 10.3315 192.0 133.0 143.2736 0.0315 0.0298 0.019 0.0264 0.1219 1.0943 0.067 0.0024 0.0431 269.5833 86.3932 201.0 13.3434 0.3923 1.516 442.0 192.0 282.7218 0.0113 0.0155 0.0017 0.0015 1.2902 3.2606 0.0505 0.0 0.0191 188.52 80.2338 146.0 19.2738 1.6631 4.4069 442.0 133.0 204.7264 1.0
0.0167 0.0168 0.0068 0.0087 0.7852 2.1586 0.0507 0.0006 0.0236 144.3594 11.9873 146.0 0.0 2.0509 8.8859 192.0 133.0 144.8485 0.0296 0.0303 0.0052 0.0059 0.236 1.0806 0.0665 0.0002 0.042 243.9167 61.7911 192.0 0.0 0.4685 1.4376 362.0 192.0 251.4109 0.0107 0.0154 0.0017 0.0015 1.4389 3.6556 0.0507 0.0002 0.0187 180.2 61.2209 146.0 19.2738 1.5473 4.132 362.0 133.0 190.2171 1.0
0.0174 0.0174 0.0104 0.0132 0.7474 2.1119 0.0515 0.0002 0.0246 142.4754 9.9726 146.0 0.0 2.1398 11.5144 192.0 133.0 142.8183 0.0273 0.0303 0.0032 0.0039 0.3682 1.1475 0.0647 0.0005 0.0405 429.2564 439.6779 293.0 149.7426 2.1056 5.7668 1594.0 192.0 610.4268 0.0107 0.0158 0.0017 0.0014 1.4782 3.7818 0.0515 0.0 0.019 254.32 306.6365 146.0 19.2738 3.764 16.2405 1594.0 133.0 397.1956 1.0
0.0188 0.0184 0.0142 0.0175 0.7993 2.4754 0.0695 0.0005 0.0262 143.35 10.1561 146.0 0.0 1.9828 10.4036 192.0 133.0 143.7033 0.0267 0.0302 0.003 0.0034 0.4092 1.1809 0.0643 0.0005 0.04 404.925 437.9741 250.0 85.9908 2.1977 6.0979 1594.0 192.0 592.4441 0.0113 0.0165 0.0016 0.0015 1.4713 3.9015 0.0642 0.0002 0.0199 247.98 303.6683 146.0 19.2738 3.8852 16.9576 1594.0 133.0 390.879 1.0
0.0174 0.0167 0.0125 0.0148 0.6569 2.0287 0.0507 0.0 0.024 143.1692 9.968 146.0 0.0 1.9719 10.5539 192.0 133.0 143.5105 0.0305 0.0308 0.0035 0.0019 0.1758 1.0385 0.0668 0.0022 0.0431 252.0286 66.3598 210.0 26.6868 0.5017 1.8983 404.0 192.0 260.377 0.0113 0.0155 0.0017 0.0015 1.2866 3.2646 0.0507 0.0 0.0192 181.27 65.5727 146.0 19.2738 1.6166 4.5041 404.0 133.0 192.6541 1.0
0.018 0.0173 0.013 0.0159 0.6371 1.9568 0.0506 0.0006 0.0248 142.5323 9.9007 146.0 0.0 2.1341 11.606 192.0 133.0 142.8702 0.0281 0.0307 0.0032 0.0036 0.3225 1.1136 0.0668 0.0003 0.0413 420.3158 450.7076 231.5 58.5627 2.0674 5.5542 1594.0 192.0 611.9289 0.0112 0.0159 0.0016 0.0014 1.3314 3.3442 0.0506 0.0 0.0194 248.09 307.1544 146.0 19.2738 3.8234 16.5035 1594.0 133.0 393.6357 1.0
0.0165 0.0173 0.0083 0.0104 0.8838 2.5002 0.0618 0.0002 0.0238 143.1404 9.9847 146.0 0.0 2.1454 11.629 192.0 133.0 143.4821 0.0202 0.0286 0.0024 0.0026 0.861 1.7508 0.0652 0.0003 0.0348 775.7907 610.3676 453.0 386.9586 0.3571 1.3423 1594.0 192.0 982.7186 0.0094 0.0152 0.0014 0.0012 1.7064 4.7219 0.0618 0.0 0.0178 415.18 507.1475 146.0 19.2738 1.6471 3.9725 1594.0 133.0 653.4532 1.0
0.0167 0.016 0.0122 0.014 0.8598 2.5109 0.0508 0.0002 0.0231 143.4844 10.2601 146.0 0.0 1.781 9.3385 192.0 133.0 143.845 0.0296 0.0304 0.0047 0.0048 0.2275 1.0654 0.0653 0.0008 0.0421 438.3889 356.9303 201.0 13.3434 1.8128 6.1413 1594.0 192.0 562.1789 0.0107 0.0148 0.002 0.0019 1.4785 4.0203 0.0508 0.0 0.0182 249.65 255.6308 146.0 19.2738 3.3626 15.6423 1594.0 133.0 356.3969 1.0
0.0168 0.0167 0.01 0.0115 0.7886 2.2086 0.0506 0.0004 0.0236 144.2381 11.7524 146.0 0.0 2.1025 9.5798 192.0 133.0 144.7085 0.0287 0.0308 0.003 0.0034 0.2734 1.08 0.0645 0.0005 0.0418 449.3784 448.4993 318.0 186.8076 1.9756 5.2778 1594.0 192.0 630.5997 0.0106 0.0153 0.0016 0.0015 1.4456 3.7234 0.0506 0.0001 0.0185 257.14 308.4734 146.0 19.2738 3.692 15.7912 1594.0 133.0 400.4064 1.0
0.0173 0.0166 0.0119 0.0143 0.8477 2.6659 0.0629 0.0013 0.0239 143.2742 10.1838 146.0 0.0 1.9702 10.2013 192.0 133.0 143.6298 0.0282 0.031 0.0035 0.0042 0.399 1.2717 0.0847 0.0006 0.0416 387.4474 423.0561 266.5 110.4537 2.4899 7.3687 1594.0 192.0 569.5455 0.0107 0.0153 0.0016 0.0015 1.5125 4.2528 0.0626 0.0 0.0186 236.06 284.8554 146.0 19.2738 4.3795 21.0861 1594.0 133.0 368.857 1.0
0.017 0.0172 0.0106 0.013 0.7423 2.1147 0.0508 0.0001 0.0241 143.0952 10.1484 146.0 0.0 1.9719 10.2625 192.0 133.0 143.449 0.0287 0.0309 0.0028 0.0032 0.2723 1.0772 0.0645 0.0005 0.0419 428.1892 457.5224 272.0 118.608 2.0299 5.3478 1594.0 192.0 622.1055 0.0107 0.0155 0.0016 0.0013 1.4164 3.6219 0.0508 0.0 0.0188 248.58 308.7405 146.0 19.2738 3.8298 16.4765 1594.0 133.0 395.1702 1.0
0.0184 0.0174 0.0144 0.0179 0.5889 1.8534 0.051 0.0002 0.0252 142.4375 9.8253 146.0 0.0 2.129 11.6774 192.0 133.0 142.7707 0.0328 0.0308 0.0252 0.0358 0.02 1.0202 0.0655 0.0022 0.0447 268.75 78.8457 283.0 134.9166 0.271 1.5206 416.0 192.0 279.7687 0.0118 0.0162 0.0017 0.0016 1.2476 3.0613 0.0507 0.0001 0.02 187.91 77.2811 146.0 19.2738 1.5319 3.9714 416.0 133.0 203.034 1.0
0.018 0.0174 0.0112 0.0132 0.7105 1.9952 0.0512 0.0007 0.025 143.6349 11.9735 146.0 0.0 2.1762 9.4936 192.0 133.0 144.1252 0.0307 0.0311 0.0033 0.0041 0.1628 1.0297 0.0658 0.0005 0.0434 247.4865 60.4688 263.0 105.2646 0.5879 2.3397 401.0 192.0 254.5726 0.0114 0.016 0.0016 0.0013 1.3761 3.4202 0.0512 0.0001 0.0196 182.06 62.9192 146.0 19.2738 1.4854 4.2676 401.0 133.0 192.5229 1.0
0.0178 0.0168 0.0147 0.0182 0.5955 1.9478 0.0505 0.0 0.0244 142.9194 9.9906 146.0 0.0 2.0242 10.9276 192.0 133.0 143.2625 0.0281 0.031 0.0031 0.0036 0.362 1.1965 0.0799 0.0005 0.0415 439.2632 443.0954 291.0 146.7774 2.0293 5.5074 1594.0 192.0 619.7733 0.0113 0.0156 0.0016 0.0015 1.2644 3.1969 0.0505 0.0 0.0192 255.53 307.1449 146.0 19.2738 3.712 15.9474 1594.0 133.0 398.3593 1.0
0.0185 0.0177 0.0112 0.0132 0.6342 1.8639 0.0509 0.0001 0.0255 142.7344 10.214 146.0 0.0 1.9789 10.1454 192.0 133.0 143.0937 0.0315 0.0307 0.0051 0.0059 0.1135 1.0219 0.0675 0.0023 0.0437 257.1667 70.6802 224.0 47.4432 0.3766 1.597 393.0 192.0 266.4425 0.012 0.0163 0.0017 0.0015 1.281 3.1354 0.0509 0.0001 0.0202 183.93 69.8573 146.0 19.2738 1.5483 4.1128 393.0 133.0 196.6253 1.0
0.0183 0.017 0.015 0.0185 0.825 3.0617 0.0732 0.0005 0.0249 142.1746 9.9524 146.0 0.0 2.1463 11.511 192.0 133.0 142.517 0.0307 0.0307 0.0052 0.0077 0.2733 1.2528 0.0856 0.0023 0.0431 257.4324 70.4535 256.0 94.8864 0.1228 1.3025 356.0 146.0 266.6477 0.0115 0.0158 0.0017 0.0013 1.4598 4.4944 0.0731 0.0001 0.0195 184.82 70.6744 146.0 19.2738 1.4113 3.4798 356.0 133.0 197.7457 1.0
0.0178 0.0171 0.0128 0.0159 0.7249 2.1633 0.0538 0.0 0.0246 142.8548 10.3319 146.0 0.0 1.9764 9.9747 192.0 133.0 143.222 0.0272 0.0297 0.0029 0.0034 0.3851 1.2303 0.0656 0.0006 0.04 439.8947 449.936 275.0 123.0558 2.002 5.3569 1594.0 146.0 624.9979 0.011 0.0156 0.0016 0.0018 1.4174 3.7026 0.0538 0.0 0.019 255.73 311.0043 146.0 19.2738 3.6928 15.696 1594.0 133.0 401.4402 1.0
0.018 0.0174 0.0118 0.015 0.6977 2.1667 0.0587 0.0 0.0249 142.6825 10.2875 146.0 0.0 1.983 10.0598 192.0 133.0 143.0471 0.0306 0.0293 0.0305 0.0418 0.1735 1.1545 0.0647 0.002 0.0421 241.9459 57.343 192.0 68.1996 0.2291 1.5086 356.0 146.0 248.4697 0.0113 0.0155 0.0017 0.0014 1.2686 3.2463 0.0506 0.0 0.0191 179.41 59.8497 146.0 19.2738 1.377 3.5416 356.0 133.0 189.0347 1.0
0.0174 0.0171 0.013 0.0164 0.6622 2.0354 0.0511 0.0001 0.0243 142.9016 9.8331 146.0 0.0 2.1326 11.769 192.0 133.0 143.234 0.0273 0.0298 0.0033 0.004 0.3825 1.2014 0.0654 0.0006 0.0401 435.8462 441.0063 297.0 155.673 2.0645 5.6369 1594.0 146.0 616.0045 0.0107 0.0154 0.0016 0.0015 1.4028 3.5837 0.051 0.0 0.0187 257.15 308.7588 146.0 19.2738 3.702 15.8394 1594.0 133.0 400.6305 1.0
0.0173 0.0167 0.0094 0.0109 0.6932 2.0416 0.0506 0.0001 0.024 143.6984 11.6807 146.0 0.0 2.2501 10.2288 192.0 133.0 144.1649 0.0272 0.0294 0.0048 0.0039 0.405 1.228 0.066 0.0009 0.0398 233.7297 53.3055 192.0 20.7564 0.3373 1.4024 314.0 146.0 239.571 0.0109 0.0153 0.0016 0.0012 1.3658 3.4642 0.0506 0.0001 0.0187 177.01 55.0202 146.0 19.2738 1.403 3.6539 314.0 133.0 185.2822 1.0
0.0177 0.0174 0.0098 0.0113 0.7145 2.0146 0.051 0.0003 0.0247 142.9375 10.1463 146.0 0.0 1.9728 10.2434 192.0 133.0 143.2916 0.0315 0.0303 0.0123 0.0166 0.1162 1.0597 0.0651 0.0023 0.0434 258.0556 75.4252 201.0 13.3434 0.5152 1.6853 401.0 192.0 268.5584 0.0113 0.016 0.0016 0.0013 1.3677 3.406 0.051 0.0003 0.0195 184.38 71.8394 146.0 19.2738 1.6649 4.5551 401.0 133.0 197.7505 1.0
0.0178 0.0181 0.0086 0.0123 0.7358 2.1054 0.0568 0.0 0.0253 143.8333 10.083 146.0 0.0 1.986 10.4628 192.0 133.0 144.1804 0.0267 0.0296 0.0033 0.0047 0.442 1.2699 0.0708 0.0003 0.0396 418.0 437.9423 260.0 100.8168 2.1302 5.8871 1594.0 178.0 601.4338 0.0107 0.016 0.0015 0.0014 1.4672 3.7494 0.0559 0.0 0.0191 253.5 306.3298 146.0 19.2738 3.7713 16.2463 1594.0 133.0 396.4364 1.0
0.0175 0.0173 0.0085 0.011 0.6997 1.9729 0.0509 0.0002 0.0245 142.9016 9.8331 146.0 0.0 2.1326 11.769 192.0 133.0 143.234 0.0274 0.0298 0.0033 0.004 0.3848 1.1879 0.0646 0.0006 0.0402 432.641 443.6889 278.0 127.5036 2.066 5.6051 1594.0 192.0 615.6219 0.0107 0.0156 0.0017 0.0014 1.429 3.5689 0.0509 0.0 0.0188 255.9 309.5063 146.0 19.2738 3.7187 15.8755 1594.0 133.0 400.401 1.0
0.0166 0.0176 0.0085 0.0109 0.8416 2.2618 0.0562 0.0 0.0241 143.4677 10.0665 146.0 0.0 1.9756 10.4405 192.0 133.0 143.8148 0.028 0.0302 0.0032 0.0045 0.3388 1.1586 0.0657 0.0004 0.0409 480.2105 463.1233 318.5 187.5489 1.7278 4.3693 1594.0 192.0 662.9035 0.0107 0.0159 0.0016 0.0013 1.475 3.7636 0.0562 0.0 0.0191 271.43 327.4274 146.0 19.2738 3.3114 12.9952 1594.0 133.0 424.0411 1.0
0.0167 0.0171 0.0107 0.0125 0.9601 2.7926 0.0641 0.0001 0.0238 144.1562 10.4899 146.0 0.0 1.7392 8.744 192.0 133.0 144.5315 0.0296 0.0299 0.0074 0.0076 0.2473 1.1037 0.0647 0.0022 0.0418 293.1389 113.1389 201.0 23.7216 0.3576 1.4305 493.0 178.0 313.6483 0.0107 0.0155 0.0016 0.0013 1.5853 4.4582 0.0634 0.0001 0.0187 197.79 98.7978 146.0 19.2738 1.7514 4.5871 493.0 133.0 220.8716 1.0
0.0173 0.0169 0.0112 0.0132 0.769 2.1692 0.0508 0.0 0.0241 142.9846 10.1234 146.0 0.0 1.8439 9.8846 192.0 133.0 143.337 0.0323 0.0306 0.015 0.0223 0.0649 1.0397 0.0678 0.0002 0.0442 325.2286 207.444 192.0 0.0 3.0632 14.9221 1299.0 192.0 384.1577 0.0113 0.0156 0.0018 0.0017 1.3805 3.5368 0.0508 0.0 0.0192 206.77 149.925 146.0 19.2738 4.4479 29.8512 1299.0 133.0 254.9639 1.0
0.0173 0.0178 0.0102 0.0117 0.8751 2.4993 0.064 0.0001 0.0247 142.8065 10.2283 146.0 0.0 1.9862 10.2369 192.0 133.0 143.1664 0.0282 0.0301 0.0034 0.0042 0.3367 1.175 0.0729 0.0006 0.041 467.5789 449.765 343.0 223.8726 1.8863 5.0501 1594.0 192.0 644.6667 0.0107 0.0159 0.0018 0.0017 1.582 4.3436 0.064 0.0001 0.0191 266.22 317.4408 146.0 19.2738 3.4843 14.4591 1594.0 133.0 413.0788 1.0
0.0164 0.0163 0.0105 0.0128 0.8794 2.4974 0.0507 0.0001 0.023 143.5079 10.0416 146.0 0.0 1.8414 10.0938 192.0 133.0 143.8533 0.0288 0.0299 0.0039 0.0058 0.2986 1.1485 0.0644 0.0007 0.0412 441.4865 404.1013 347.0 229.803 2.0869 6.2374 1594.0 192.0 594.8065 0.0107 0.015 0.0017 0.0016 1.4678 3.9242 0.0507 0.0001 0.0183 253.76 283.4616 146.0 19.2738 3.726 17.0627 1594.0 133.0 379.3957 1.0
0.0177 0.0164 0.0116 0.0138 0.6874 2.1135 0.0509 0.0001 0.0241 142.9375 10.1463 146.0 0.0 1.9728 10.2434 192.0 133.0 143.2916 0.0314 0.0294 0.0192 0.025 0.1535 1.1264 0.0667 0.0023 0.0427 307.5833 134.5032 192.0 0.0 0.4214 1.4428 552.0 192.0 334.9568 0.0113 0.0153 0.0019 0.0018 1.3319 3.4272 0.0509 0.0001 0.019 202.21 113.0053 146.0 19.2738 1.8524 4.9119 552.0 133.0 231.3685 1.0
0.0175 0.0182 0.0076 0.0104 0.7043 1.9117 0.0512 0.0 0.0252 143.2131 10.226 146.0 0.0 1.9731 10.1833 192.0 133.0 143.5718 0.0274 0.0298 0.0032 0.0039 0.3802 1.2079 0.0702 0.0006 0.0402 486.8205 440.5971 407.0 318.759 1.7931 4.9185 1594.0 192.0 652.7958 0.0107 0.0162 0.0016 0.0014 1.4535 3.5738 0.0512 0.0 0.0194 277.22 320.855 146.0 19.2738 3.2582 13.2141 1594.0 133.0 422.8113 1.0
0.0174 0.0167 0.0116 0.0139 0.6596 2.018 0.0508 0.0 0.024 143.7937 11.8146 146.0 0.0 2.1978 9.7915 192.0 133.0 144.2705 0.0283 0.0297 0.0032 0.0043 0.2875 1.1532 0.0651 0.0004 0.0407 455.0541 421.4339 397.0 303.933 2.1084 6.1646 1594.0 192.0 616.3445 0.011 0.0153 0.0016 0.0015 1.3414 3.4087 0.0508 0.0 0.0188 258.96 295.7755 146.0 19.2738 3.745 16.9957 1594.0 133.0 392.0059 1.0
0.0188 0.0176 0.0112 0.0139 0.5986 1.8241 0.051 0.0005 0.0257 142.381 9.8937 146.0 0.0 2.1355 11.5926 192.0 133.0 142.7188 0.0307 0.0299 0.0045 0.0067 0.1669 1.0823 0.0646 0.0023 0.0426 301.4054 121.2157 210.0 26.6868 0.5103 1.9886 593.0 192.0 324.2551 0.0118 0.0163 0.0018 0.0016 1.291 3.1538 0.051 0.0005 0.0201 201.22 106.577 146.0 19.2738 1.8004 5.0939 593.0 133.0 227.4523 1.0
0.0181 0.0169 0.0126 0.015 0.6389 1.9794 0.0508 0.0001 0.0247 142.6406 9.7612 146.0 0.0 2.1235 11.7923 192.0 133.0 142.969 0.0315 0.0297 0.0163 0.0223 0.1187 1.0747 0.0648 0.0025 0.043 299.3889 110.3949 278.5 128.2449 0.1265 1.1737 460.0 192.0 318.5627 0.0116 0.0158 0.0018 0.0015 1.2874 3.2287 0.0508 0.0001 0.0195 199.07 100.4355 146.0 19.2738 1.5852 3.8538 460.0 133.0 222.7449 1.0
0.0178 0.0166 0.0114 0.0136 0.6704 2.0422 0.0507 0.0001 0.0242 143.0469 10.4219 146.0 0.0 1.9839 9.7688 192.0 133.0 143.4201 0.0315 0.0302 0.0147 0.0201 0.117 1.0695 0.0647 0.0022 0.0433 271.6944 82.6507 263.0 105.2646 0.209 1.3474 416.0 192.0 283.6534 0.0114 0.0155 0.0018 0.0016 1.3075 3.31 0.0507 0.0001 0.0191 189.36 79.598 146.0 19.2738 1.5309 3.8693 416.0 133.0 205.2552 1.0
0.0168 0.0165 0.0126 0.0152 0.7266 2.1918 0.0508 0.0002 0.0235 143.4839 11.6503 146.0 0.0 2.3364 10.6515 192.0 133.0 143.9485 0.0274 0.0295 0.0029 0.0039 0.368 1.2281 0.0665 0.0001 0.04 470.0526 457.6389 341.5 221.6487 1.9256 5.1119 1594.0 192.0 651.8216 0.0104 0.015 0.0017 0.0014 1.4214 3.7108 0.0508 0.0001 0.0182 267.58 322.0816 146.0 19.2738 3.5365 14.7152 1594.0 133.0 417.4904 1.0
0.0178 0.0168 0.0142 0.0171 0.7022 2.1765 0.0509 0.0001 0.0243 142.7538 10.0763 146.0 0.0 1.9816 10.4073 192.0 133.0 143.1036 0.0322 0.0301 0.0265 0.0358 0.0662 1.0639 0.0644 0.0023 0.0438 318.8 134.1748 210.0 26.6868 0.1799 1.1936 531.0 192.0 345.1405 0.0116 0.0156 0.0017 0.0015 1.3091 3.3931 0.0509 0.0001 0.0194 204.37 115.6304 146.0 19.2738 1.7129 4.2574 531.0 133.0 234.5289 1.0
0.0166 0.0164 0.0108 0.0126 0.7057 1.9977 0.0506 0.0002 0.0233 143.9552 11.5581 146.0 0.0 2.1214 9.8439 192.0 133.0 144.4116 0.0332 0.031 0.032 0.0438 0.1065 1.1804 0.0843 0.0023 0.045 259.6364 72.4413 294.0 151.2252 0.6076 2.8228 467.0 192.0 269.2578 0.0112 0.0151 0.0017 0.0014 1.293 3.209 0.0506 0.0002 0.0187 182.13 69.0939 146.0 19.2738 1.7594 5.4215 467.0 133.0 194.673 1.0
